_id,date,user_id,text,hashtags
1240899013940883456,2020-03-20T07:12:34.000Z,Advaidism,"Kerala High Court made a noble verdict last day to defer all recoveries and taxes till April 6th, supporting the ac… https://t.co/Iz6VgSMLzy",[]
1241007057177677835,2020-03-20T14:21:53.000Z,vivekmathai,"Good news for teachers in Kerala.
All directed to stay home and not to attend school till 31st March. @xpresskerala",[]
1241007063234269184,2020-03-20T14:21:55.000Z,Maveli_praja,20.3.20: 20 days since medical PG s awaiting salary in Kerala!! Consider them in your thoughts! They are the forefr… https://t.co/4KijoDG0fz,[]
1241007073959133195,2020-03-20T14:21:57.000Z,ImAravindMurali,I don't vouch for any governments at present. Be it the govt at the centre and be it Kerala . What I tweet and post… https://t.co/JeJPGMUeBs,[]
1240915375354556419,2020-03-20T08:17:35.000Z,Advaidism,"Union Government to Supreme Court : Please don't ask Vodafone to pay right away.

Also Union Government to Supreme… https://t.co/CFsD623yN0",[]
1241007078899986432,2020-03-20T14:21:59.000Z,BongHalf,@brawling_virago I am not sure about 20000 crore but Kerala is the only state who is taking corona virus very serio… https://t.co/2OipPQFiiq,[]
1241007088542703617,2020-03-20T14:22:01.000Z,Ramakri39056152,"It was born from struggle on 5th April 1957.
With all the limitations, constraints since 1957 from central rulers,… https://t.co/bbde1Cv8pw",[]
1241007095018704918,2020-03-20T14:22:02.000Z,vanish_forever,Probably essential. Still makes me weepy cos my ageing parents/in-laws live there. Weird af times we live in,[]
1240921082699214849,2020-03-20T08:40:15.000Z,MahelaJay,Probably not what they should be buying but distance is good 👍😃,[]
1240984478421364736,2020-03-20T12:52:10.000Z,Aabhas24,"3/n The formulas in Sanskrit👇🏼

Source for 2/n &amp; 3/n
“On an Untapped Source of Medieval Keralese Mathematics” by CT… https://t.co/xw29sZsEto",[]
1241007122306850816,2020-03-20T14:22:09.000Z,sri50,"#TN government closes all land border and road points connecting to neighbouring states of #Kerala, #Andhra and… https://t.co/SY2WEUqWcu","[{""text"":""TN"",""indices"":[0,3]},{""text"":""Kerala"",""indices"":[91,98]},{""text"":""Andhra"",""indices"":[100,107]}]"
1241007139058896897,2020-03-20T14:22:13.000Z,urstrulyjak,Fuck this shit man,[]
1240906081934561281,2020-03-20T07:40:39.000Z,Advaidism,"The State of Kerala in last 27 months

Faced Floods (twice), Npiah (Twice) &amp; Cyclone Ockhi. 
Flood relief fund stil… https://t.co/pPPxIdIScX",[]
1241007151763488768,2020-03-20T14:22:16.000Z,sushil,Finally.,[]
1240931794003693570,2020-03-20T09:22:49.000Z,pbhushan1,The emergency syndrome being repeated. 10 HCs held that Habeas Corpus was maintainable during emergency but SC nixe… https://t.co/5t8B6suvQP,[]
1241007182365077505,2020-03-20T14:22:23.000Z,ThararajavMFC,"_⚠12 new #COVID19 cases in Kerala..

5 in Ernakulam, 

6 in Kasaragod and 

1 in Palakkad.

There are total 40… https://t.co/31mG7ggY1H","[{""text"":""COVID19"",""indices"":[9,17]}]"
1241007193610059777,2020-03-20T14:22:26.000Z,nationalizer,"[COVID-19]Only Most Urgent Matters Will Be Heard In Kerala HC, No Appearance Required For Extension Of Stay[Read No… https://t.co/wiBB1qkHdi",[]
1241007193790406661,2020-03-20T14:22:26.000Z,LiveLawIndia,"[COVID-19]Only Most Urgent Matters Will Be Heard In Kerala HC, No Appearance Required For Extension Of Stay[Read No… https://t.co/gGqNSPxaUo",[]
1241007194809577472,2020-03-20T14:22:26.000Z,_Akshita_Saxena,"[COVID-19]Only Most Urgent Matters Will Be Heard In Kerala HC, No Appearance Required For Extension Of Stay[Read No… https://t.co/VnLJ5P3nEe",[]
1241001469609947137,2020-03-20T13:59:41.000Z,sweposten,"#Bombs Recovered from #RSS-controlled #Temple Premises in Kannur, #Kerala 

Seven high-explosive steels bombs have… https://t.co/R1xfjjbAKy","[{""text"":""Bombs"",""indices"":[0,6]},{""text"":""RSS"",""indices"":[22,26]},{""text"":""Temple"",""indices"":[38,45]},{""text"":""Kerala"",""indices"":[66,73]}]"
1241007195891748865,2020-03-20T14:22:26.000Z,answeringlaw,"[COVID-19]Only Most Urgent Matters Will Be Heard In Kerala HC, No Appearance Required For Extension Of Stay[Read No… https://t.co/iWdJYQ45jN",[]
1241007196042739713,2020-03-20T14:22:26.000Z,imsukriti,"[COVID-19]Only Most Urgent Matters Will Be Heard In Kerala HC, No Appearance Required For Extension Of Stay[Read No… https://t.co/2PkTfudqWs",[]
1241000569650593792,2020-03-20T13:56:07.000Z,TimesNow,#Breaking | 7 more positive cases of Coronavirus have been confirmed in Kerala. The total number of confirmed cases… https://t.co/wy99Jwubkc,"[{""text"":""Breaking"",""indices"":[0,9]}]"
1240856594549821440,2020-03-20T04:24:00.000Z,ameenvengoor,"Corona Virus Samples tested till now
Kerala- 2921 (28 positive) 
Karnataka- 1143  (15 +ve)
Telangana- 498 (16 +ve)… https://t.co/xqxJH50wUt",[]
1240986676790353922,2020-03-20T13:00:54.000Z,MCommonman,"Not a legal expert, but this in inhuman. Yes, people can pay online, but why burden them unnecessary now?… https://t.co/B09O5IPtEM",[]
1240997707034046464,2020-03-20T13:44:44.000Z,VishChess,"People are so used to PR stunts that they stand ready to applaud any time the fuhrer opens his mouth. Kerala, their… https://t.co/lDY4XOOxh5",[]
1241007227168681987,2020-03-20T14:22:34.000Z,PalakBindra2,https://t.co/AmsZwOcDxq,[]
1240897368037490688,2020-03-20T07:06:01.000Z,MonaAmbegaonkar,"Oye! This is in the interest of our people, no? @rahulkanwal @sardesairajdeep @RubikaLiyaquat @soniandtv This how… https://t.co/zaRSjf4ZS3",[]
1241007247682990080,2020-03-20T14:22:39.000Z,Optimistrocky,Good ✌️,[]
1241007250287652867,2020-03-20T14:22:39.000Z,Politricks_Ind,Staying 1day in home will not help in anyway,[]
1241007253383049216,2020-03-20T14:22:40.000Z,Smita4rmdHeart,@SreenivasanJain Another idea stolen from elsewhere! Kerala has already done it.,[]
1241007261499052033,2020-03-20T14:22:42.000Z,jijopu,"""Coronavirus cases rise to 141 in India, Kerala tally mounts to 40""  https://t.co/l2SjwtR6Ei",[]
1241007261931143170,2020-03-20T14:22:42.000Z,pramodunni,@chinmoyee5 @INCIndia @Inc I think INC is too liberal. You must know how these leaders are abusing Nehru- Gandhi fa… https://t.co/wY2rLeTy8j,[]
1240891936564600833,2020-03-20T06:44:26.000Z,AlSanghi,Vietnamese men in hinterlands of India on “religious mission”..hope govt uses this opportunity to come down heavily… https://t.co/lLHzUANk0X,[]
1241007274471985156,2020-03-20T14:22:45.000Z,RamsamVenkat,Kerala is the first &amp; only state in India whose borders are dealt with heightened state of #ChineseVirus alert by a… https://t.co/9Ved9fmjT9,"[{""text"":""ChineseVirus"",""indices"":[95,108]}]"
1241007284584513536,2020-03-20T14:22:48.000Z,itsmeGAK,😭,[]
1241007285243002880,2020-03-20T14:22:48.000Z,KeralaShortwave,"In any worse time,be it the time of #Corona or Kerala floods #BJPSnakes will continue to do what they only know...s… https://t.co/Qr8DFAwDAo","[{""text"":""Corona"",""indices"":[36,43]},{""text"":""BJPSnakes"",""indices"":[61,71]}]"
1241000200690270209,2020-03-20T13:54:39.000Z,vizagobelix,Kerala is doing what all of us should 🙏🏼🙏🏼🙏🏼🙏🏼,[]
1241007295019941888,2020-03-20T14:22:50.000Z,rangats,@Jayashree_Ravis Have been saying past ten days . Kerala govt is biggest culprit in inefficient handling of China virus.,[]
1241007296185921536,2020-03-20T14:22:50.000Z,raj_karoge,"TN partially shuts border with Kerala, Karnataka and AP, only essential travel allowed https://t.co/aKcRVBDErJ",[]
1241007300120326146,2020-03-20T14:22:51.000Z,Mecapricieux,Very Good Decision,[]
1241007311113596928,2020-03-20T14:22:54.000Z,kevin_panicker,"Just posted a photo @ Alatur, Kerala, India https://t.co/ojNRyHXO1o",[]
1240971937347584000,2020-03-20T12:02:20.000Z,AndColorPockeT,"Begging bowl is out, from tomorrow you will see commie journos writing articles how center is not helping Kerala..
https://t.co/CNXa1sPQmT",[]
1241003491474034689,2020-03-20T14:07:43.000Z,MBQasmi,Kerala can better handle #COVID19 crises. Happy to know the detailed plan in place. Central Govt should take leads… https://t.co/oA9xT0byn7,"[{""text"":""COVID19"",""indices"":[25,33]}]"
1241007318885707777,2020-03-20T14:22:56.000Z,followMJhere,@fayedsouza 🤐,[]
1241007319409995777,2020-03-20T14:22:56.000Z,jburkespraker,@ashokkbanker Kerala is one of the most awesome places in the world. I wish it were here. Hope you are keeping well.,[]
1240842376945385472,2020-03-20T03:27:31.000Z,News18TamilNadu,"➤ மின் கட்டணம், குடிநீர் கட்டணத்தை செலுத்த கூடுதலாக ஒரு மாதம் அவகாசம்

➤ கடன்கள் வழங்கவும், இலவச ரேஷன் பொருட்களுக்… https://t.co/w6gwmk3AqP",[]
1240960600018055168,2020-03-20T11:17:17.000Z,NMenonRao,Not saying this because I’m a proud Mallu but will Delhi learn from the on-ground example Kerala’s setting?… https://t.co/yjcZ6EWuan,[]
1240999178601263104,2020-03-20T13:50:35.000Z,AKhatri25,"Satyavachan 🙏
- Kerala family
- Warangal NRI groom
- Bangalore Techie wife 
- Noida father
- Indonesian religious p… https://t.co/FmiEQURXhy",[]
1241007342289739776,2020-03-20T14:23:01.000Z,dirtysaga,"kerala ko UAE se #fund toh aaya nahi #coronavirus aa gya !!!

#KanikaKapoor 
#lucknow https://t.co/ooaIIBUccJ","[{""text"":""fund"",""indices"":[17,22]},{""text"":""coronavirus"",""indices"":[37,49]},{""text"":""KanikaKapoor"",""indices"":[62,75]},{""text"":""lucknow"",""indices"":[77,85]}]"
1241007348853817344,2020-03-20T14:23:03.000Z,Teekkayy,"Only the following vehicles will be allowed from Kerala and Karnataka into Tamil Nadu :
1) Vehicles carrying essent… https://t.co/exHvSIGIXV",[]
1241007358563639296,2020-03-20T14:23:05.000Z,kpswathi,"So no one can come in from AP, Karnataka and Kerala!",[]
1241007371448659969,2020-03-20T14:23:08.000Z,newsnet16671154,"अब तक 242 केस: केरल में आज 17 संक्रमित मिले, इनमें 5 ब्रिटिश नागरिक; यूपी और दिल्ली में मॉल बंद… https://t.co/bSX06mrfHk",[]
1240996775848116224,2020-03-20T13:41:02.000Z,Seema41250529,"#StopFridayTantrums

Proudly in Kerala the 100% literate state....the steps taken by mosques to deal with Covid 19.… https://t.co/8acsyU5TWq","[{""text"":""StopFridayTantrums"",""indices"":[0,19]}]"
1241001680818155520,2020-03-20T14:00:32.000Z,nikhilnarayanan,"Minor correction re earlier tweets on #Kerala #Covid19
Situation grim
12 new #Covid19 positive cases today in Keral… https://t.co/tKLq9USRKn","[{""text"":""Kerala"",""indices"":[38,45]},{""text"":""Covid19"",""indices"":[46,54]},{""text"":""Covid19"",""indices"":[77,85]}]"
1241007391279157250,2020-03-20T14:23:13.000Z,StarPyramid,"The #Kerala way of tackling a #pandemic

#KeralaFightsCorona
#CoronavirusPandemic 

https://t.co/J5kVdVROBc
Downloa… https://t.co/vaCw131Of1","[{""text"":""Kerala"",""indices"":[4,11]},{""text"":""pandemic"",""indices"":[30,39]},{""text"":""KeralaFightsCorona"",""indices"":[41,60]},{""text"":""CoronavirusPandemic"",""indices"":[61,81]}]"
1241007395196854272,2020-03-20T14:23:14.000Z,fasim16,"Mr.ரசினி, எப்படி ஆட்சி செய்ய வேண்டும் என்பதை தெரிந்துக் கொள்வதற்காக இங்கிலாந்து ராணியே படிப்பதாக நீங்க சொன்ன அர்த்த… https://t.co/ZyqWRPZVsh",[]
1241007403946008576,2020-03-20T14:23:16.000Z,pramster,@LawrencePKommu ..100% Literacy,[]
1241007411088912384,2020-03-20T14:23:18.000Z,mylairajesh,இதுக்கும் சங்கிகள் முட்டுக் கொடுப்பானுங்க....,[]
1241007432307888128,2020-03-20T14:23:23.000Z,Dhvamsaka,This is some good news. The Kannur #ChineseVirus victim's 4th test also turned out negative. He will be leaving the… https://t.co/jHlVuD7tyO,"[{""text"":""ChineseVirus"",""indices"":[35,48]}]"
1240960707438342149,2020-03-20T11:17:43.000Z,ANI,Kerala Chief Minister Pinarayi Vijayan has written to National Bank for Agriculture&amp;Rural Development (NABARD) Chai… https://t.co/guoqTOb8zL,[]
1240954740797616130,2020-03-20T10:54:00.000Z,SwarajyaMag,"Kerala Man Fined By HC For Petition Seeking Home Delivery Of Liquor Due To Coronavirus Pandemic

https://t.co/N8v11hdkGH",[]
1241007448766304256,2020-03-20T14:23:27.000Z,jithin_nair_JGN,ബുദ്ധിയുള്ള ഒന്ന് രണ്ടെണ്ണം ഉണ്ട് പാർട്ടിയിൽ.  ഭാഗ്യം😅,[]
1241007451295477761,2020-03-20T14:23:27.000Z,tinucherian,"@fnkey bro - i am just asking people to not stigmatize people who are affected or possibly exposed.

Btw Kerala is… https://t.co/VVkrpn9qHJ",[]
1240908164205367296,2020-03-20T07:48:55.000Z,Karma36563866,@kiranmbhat @KP24 @shreevats1 The person who teach him Hindi is also South Indian man and for ur knowledge jharkhan… https://t.co/Cb6Qm9c79y,[]
1241007456051847168,2020-03-20T14:23:28.000Z,Mukesh1Bhardwaj,@ANI i fear whole kerala  might be affected from #coronavirus becoz most liberals who came from abroad goes to kera… https://t.co/BPmhTmxsBQ,"[{""text"":""coronavirus"",""indices"":[49,61]}]"
1241007462871740416,2020-03-20T14:23:30.000Z,KD_peds,Lo apa @RanaAyyub @khanumarfa,[]
1237232911264501760,2020-03-10T04:24:47.000Z,IYC,"Our warm congratulations to Shri @shafiksu, MLA on being appointed the President of Kerala State Youth Congress… https://t.co/F9lCn40HxO",[]
1241007483918770176,2020-03-20T14:23:35.000Z,DocTweets_,#KeralaFightsCorona #Kerala https://t.co/NZoegExm4u,"[{""text"":""KeralaFightsCorona"",""indices"":[0,19]},{""text"":""Kerala"",""indices"":[20,27]}]"
1240994615710199808,2020-03-20T13:32:27.000Z,Ethirajans,Any offers from UAE? https://t.co/TA2mzVlBJQ,[]
1240914744468373505,2020-03-20T08:15:04.000Z,TheLallantop,"केरल के CM @vijayanpinarayi ने कोरोना से निबटने के लिए 20 हज़ार करोड़ के वित्तीय पैकेज की घोषणा की है. 

सब्सिडी पर… https://t.co/nxyyxS0Fpx",[]
1241007500264013825,2020-03-20T14:23:39.000Z,arunpadaki,Kerala #COVID2019india cases rise sharply.  please increase vigil on the borders @CMofKarnataka @sriramulubjp… https://t.co/JlrzhT0NUB,"[{""text"":""COVID2019india"",""indices"":[7,22]}]"
1241007507033567238,2020-03-20T14:23:41.000Z,pdinakar,"And he announced 20,000 Crores in morning or yesterday :)

జీతాలు ఇవ్వడానికి డబ్బులు కానీ, పెద్ద కోతలు కోస్తాడు ఈయన.",[]
1240958674262200321,2020-03-20T11:09:38.000Z,JayasreeVijayan,"#BJPKiChronology

From Kerala just started https://t.co/zVUmtMnoHn","[{""text"":""BJPKiChronology"",""indices"":[0,16]}]"
1240913981008539654,2020-03-20T08:12:02.000Z,capradeepjain21,SC Stays Kerala &amp; Allahabad high courts’ order directing tax authorities to defer recovery proceedings in light of… https://t.co/rQf57nE5LT,[]
1240998482070007808,2020-03-20T13:47:49.000Z,MajSwati,@iamshinerk @DivyaInExile Supposedly police is keeping eye on him. He has been rehabilitated with a new name in Sou… https://t.co/YVuPI1Sfzb,[]
1241007543100604416,2020-03-20T14:23:49.000Z,thejanatacurfew,#JanataCurfew,"[{""text"":""JanataCurfew"",""indices"":[0,13]}]"
1240934530199904257,2020-03-20T09:33:42.000Z,kadakampalli,"The Supreme court,on the appeal of Central govt, has stayed the Kerala HC's order on deferring recovery proceedings… https://t.co/bR8O4pvMIU",[]
1241007576956850176,2020-03-20T14:23:57.000Z,microbiozindia,Kerala reports 12 new instances of COVID-19 https://t.co/J2Hc1LOlV0 #microbiozindia.com,"[{""text"":""microbiozindia"",""indices"":[68,83]}]"
1241007603481743360,2020-03-20T14:24:04.000Z,ChennaiRains,@kshalmehta @mahajournalist @News18TamilNadu Tamilnadu is sealing it's road borders from tomorrow restricting movem… https://t.co/k36dIZlrZ4,[]
1241003548105564160,2020-03-20T14:07:57.000Z,jsamdaniel,"TN TO CLOSE ROAD  TRAFFIC ACROSS KERALA, KARNATAKA AND ANDHRA
TILL 31 MARCH

ONLY VEHICLES CARRYING ESSENTIAL SUPPL… https://t.co/UlyjBCrTZ4",[]
1241007605897560064,2020-03-20T14:24:04.000Z,niyas__ph,"this video will tell you about the two rulers , their attitude and concerns towards to the people. A clear picture… https://t.co/Yfn3fgC6WN",[]
1240998074656284673,2020-03-20T13:46:12.000Z,crhemanth,"This Sunday...let’s all clap at 5 Pm. But before that, read everything about how Kerala is tackling it, how Singapo… https://t.co/3Ajcdwf4k4",[]
1240998063402938368,2020-03-20T13:46:09.000Z,vidyadharansovi,"#COVID19 #Kerala 
CM @vijayanpinarayi: Kerala govt to cooperate fully with PM @narendramodi's call for… https://t.co/LKlPBpQIWD","[{""text"":""COVID19"",""indices"":[0,8]},{""text"":""Kerala"",""indices"":[9,16]}]"
1240907228934094850,2020-03-20T07:45:12.000Z,suhrith,"On what grounds? These were well reasoned orders passed by the high courts. We cannot ask businesses to shut down,… https://t.co/PXOU4qSDlg",[]
1241007613547933699,2020-03-20T14:24:06.000Z,umeshsonijaipur,Who is that Kerala man?Hope he is not a national comedian @ShashiTharoor @Swamy39,[]
1240886017072066561,2020-03-20T06:20:55.000Z,pendown,"Interesting story. Whenever a date is fixed for this couple's marriage, a calamity strikes forcing them to postpone… https://t.co/Sx6y4M25K9",[]
1240944263623356416,2020-03-20T10:12:22.000Z,thelede_in,"#Alert : 1st interstate lockdown begins between TN &amp; Kerala.
#Coimbatore district collector K Rajamani announces cl… https://t.co/c9z7GyNbOF","[{""text"":""Alert"",""indices"":[0,6]},{""text"":""Coimbatore"",""indices"":[65,76]}]"
1239173570787344385,2020-03-15T12:56:16.000Z,MajorPoonia,"ISIS is finally arrived in India !
This is Attikkad in Kerala where they believe in Sharia &amp; have allegiance to ter… https://t.co/LjjizdILkW",[]
1241007663636295680,2020-03-20T14:24:18.000Z,azhimukham,"20,000 കോടിയുടെ കോവിഡ് പാക്കേജ് കള്ളക്കണക്കെന്ന് വിടി ബല്‍റാം #vtbalram https://t.co/15VpXmsB59","[{""text"":""vtbalram"",""indices"":[62,71]}]"
1241007670733094912,2020-03-20T14:24:20.000Z,arunpat21958117,"प्रकाश राज का पीएम मोदी की 'जनता कर्फ्यू' की अपील पर Tweet, लिखा- केरल ने जो किया उसके बारे में भी जरा सोचें... - N… https://t.co/Aku8YU0mgO",[]
1241007705831030784,2020-03-20T14:24:28.000Z,NewsMobileIndia,Kerala CM Pinarayi Vijayan: State govt will fully support the 'Janata Curfew' called by @PMOIndia on March 22.State… https://t.co/HHsjfFcTL9,[]
1241007716031586305,2020-03-20T14:24:30.000Z,ballalpavan,@SaketGokhale Kerala CM Pinarayi Vijayan: State govt will fully support the 'Janata Curfew' called by Prime Ministe… https://t.co/IFqJbVjEbp,[]
1241007716807540738,2020-03-20T14:24:31.000Z,KavinArmy2K,Proactive approach 👌👍,[]
1241007718996951041,2020-03-20T14:24:31.000Z,prasanthbn,Seems Kasargod in Kerala will have to go into complete lockdown mode....,[]
1241007775632617473,2020-03-20T14:24:45.000Z,SridharSrahdirS,Palakkad ante inka karnataka lo jathare,[]
1240925102608285696,2020-03-20T08:56:14.000Z,Billumonk,@kiranmbhat @KP24 @shreevats1 Let him also know that Kerala is recruiting center of ISIS and they are paying tax by killing people.,[]
1241007786844184576,2020-03-20T14:24:47.000Z,samajwadipar,"""Coronavirus cases rise to 141 in India, Kerala tally mounts to 40""  https://t.co/CePxuVT6u6",[]
1241007789377372160,2020-03-20T14:24:48.000Z,MMayankmatru,"#CoronaInKolkata @PIBKolkata @MamataOfficial #wbhealth
Cases in Kolkata: 2
Cases in Maharashtra: 52
Cases in Kerala… https://t.co/gmzPPyKXia","[{""text"":""CoronaInKolkata"",""indices"":[0,16]},{""text"":""wbhealth"",""indices"":[45,54]}]"
1241007800093773825,2020-03-20T14:24:51.000Z,BySayani,Check out Just Herbs Blissful Yellow Skin Care Kit | Silksplash Face Wash-100 ml | Liqorice Shea Lip Balm | Shatpat… https://t.co/2sq6S18L3t,[]
1241007810533396480,2020-03-20T14:24:53.000Z,arsahoo17,"Most educated people 🤦‍♂️
#Covid_19","[{""text"":""Covid_19"",""indices"":[26,35]}]"
1241007820561977344,2020-03-20T14:24:55.000Z,News18lokmat,"केरळमध्ये एकाच दिवसात सर्वाधिक 12 जणांना ‘कोरोना’ची लागण, देशातली संख्या 223वर
https://t.co/GtLx418eTE",[]
1241007824613683201,2020-03-20T14:24:56.000Z,neoziyad,I love seeing so much hate against our state and its people from northern coq piss drinkers. Proves that we're doin… https://t.co/Z4Aji7LBxD,[]
1240961103019921408,2020-03-20T11:19:17.000Z,RSSxve,"@ANI shat happen to last package you got?
https://t.co/HaV8mFne6L",[]
1241007863104827394,2020-03-20T14:25:06.000Z,MakarrataVision,"@narendramodi 

Hon'able PM -

You're thoughts? 

Nirbhaya ""Fearless"" Community Patrols &amp; Community Safety. - A Soc… https://t.co/Q9pUZIN49V",[]
1240962438188523521,2020-03-20T11:24:35.000Z,Savarkar19,"@ANI As expected  Commieji started ! Konduva Thanga Mayile .. 

Last two years it was in the name of floods, now it… https://t.co/S3j8l82qbp",[]
1240941519298678784,2020-03-20T10:01:28.000Z,jgopikrishnan70,"Ha ha ha ha....Good Kerala HC imposed fine of Rs.50,000 on the pagal petitioner...wanted home delivery of liquor du… https://t.co/YKO9NEPwDf",[]
1241007904884326400,2020-03-20T14:25:15.000Z,sekartweets,"Some of the express trains touching the Kerala borders are cancelled already. Kindly check

https://t.co/KbKo73nYY9",[]
1241004509821669381,2020-03-20T14:11:46.000Z,zorbatb,Commie pig. Where are those buffoons who wanted him to be PM for he declared a #ChineseVirus package? The whole fuc… https://t.co/UsLN5MDEmy,"[{""text"":""ChineseVirus"",""indices"":[79,92]}]"
1241007949037711360,2020-03-20T14:25:26.000Z,coolfunnytshirt,pata nahi aur kya kya niklega kerala se..,[]
1241007967077412864,2020-03-20T14:25:30.000Z,fidanzln,"Twelve new cases in Kerala. 
Please be alert and co-operate with the health dept. Let's stay inside and let's be sa… https://t.co/5Py65W3lX1",[]
1241003937685102593,2020-03-20T14:09:30.000Z,americai,இதுபோன்ற நெருக்கடியான காலத்தில் ஒரு நாட்டின் ஆளும் கட்சி தலைவர்  எவ்வாறு எதிர்கட்சிகளுடன் இணைந்து செயல்பட வேண்டும்… https://t.co/pFfjWKzCtE,[]
1241007989709889536,2020-03-20T14:25:36.000Z,sun_ayaana,Commendable!,[]
1240975006508572672,2020-03-20T12:14:32.000Z,mathrubhuminews,Corona: 500 Attend Friday Jummah; Case Filed Against Pilathara Masque https://t.co/7Z1XqE665d #Kerala,"[{""text"":""Kerala"",""indices"":[94,101]}]"
1240892373262979072,2020-03-20T06:46:11.000Z,jay_ambadi,"Wow! Simply Wow!

Now, eagerly waiting for the so-called journalists to come out with excellent explanations why th… https://t.co/n31YFhWHhQ",[]
1241008012585832448,2020-03-20T14:25:41.000Z,ahffank,@Advaidism,[]
1240902958927282179,2020-03-20T07:28:14.000Z,asaravanan21,"கேரள அரசாங்கம் ஏப்ரல் 6 வரை, ஜிஸ்டி, நிதி நிறுவனங்கள், வங்கிகள் எந்தவித வசூல் நடவடிக்கையிலும்  ஈடுபடக்கூடாது என பிற… https://t.co/8cBw483S1I",[]
1241008021121069056,2020-03-20T14:25:43.000Z,dactar_saahab,"With 12 more positive cases from Kerala, including five foreigners, the total number of #Coronavirus cases in India… https://t.co/ux70jFRxsQ","[{""text"":""Coronavirus"",""indices"":[88,100]}]"
1241008032445652992,2020-03-20T14:25:46.000Z,fireboltt,Kerala PR style. Announce relief then beg money from centre. Vengayam.,[]
1241008033641054208,2020-03-20T14:25:46.000Z,Indsamachar,"COVID-19: Tamil Nadu shuts down check posts along Kerala border 

Kerala is on the brink of disaster, vegetables &amp;… https://t.co/qlm7XpvOzV",[]
1241004351985860608,2020-03-20T14:11:08.000Z,AnthonyAThomas,"@vijayanpinarayi is leading #Kerala like an extremely competent and efficient #CEO. 
@CMOKerala is a textbook examp… https://t.co/83UJnNL9zG","[{""text"":""Kerala"",""indices"":[28,35]},{""text"":""CEO"",""indices"":[78,82]}]"
1241002518286499842,2020-03-20T14:03:51.000Z,YourStory_Hindi,"दो साल से कम समय में यह दूसरी बार है जब केके शैलजा ने डर और भय के समय में केरल में उम्मीद जगाई है।

#BreakTheChain… https://t.co/5Dn0tuDamX","[{""text"":""BreakTheChain"",""indices"":[100,114]}]"
1241005389723787267,2020-03-20T14:15:16.000Z,lettersndots,"Let's fill the continuing numbers..
https://t.co/XpVD3x1Wga

6. പൗരത്വത്തെ മതത്തിന്റെ പേരിൽ നിർവ്വചിക്കാൻ ഒരുങ്ങുന്ന പാർട്ടി.",[]
1241008059624783872,2020-03-20T14:25:52.000Z,kerala_zone,"Update: 12 new #COVID19 cases in Kerala.

Kasaragod - 6
Ernakulam - 5
Palakkad - 1

Stay at home and be safe.… https://t.co/oE6QEKGHvn","[{""text"":""COVID19"",""indices"":[15,23]}]"
1241008061877121025,2020-03-20T14:25:53.000Z,AaahRandira,orey jagananna jagananna jagamantha jaganna nidra levara,[]
1241008069963726848,2020-03-20T14:25:55.000Z,BySayani,Just Herbs Blissful Yellow Skin Care Kit | Silksplash Face Wash-100 ml | Liqorice Shea Lip Balm | Shatpatri Rose Bo… https://t.co/j8qcajcHyK,[]
1241003608503496705,2020-03-20T14:08:11.000Z,nileshjrane,They will never be convicted.,[]
1241008092898193408,2020-03-20T14:26:00.000Z,_Ammu_9,@ysjagan,[]
1240975007561334784,2020-03-20T12:14:32.000Z,mathrubhuminews,COVID-19: Guruvayur Temple Bans Entry Of Devotees From Tomorrow https://t.co/1pw5V8kV7P #Kerala,"[{""text"":""Kerala"",""indices"":[88,95]}]"
1240992885052338177,2020-03-20T13:25:34.000Z,samyukthan5,Where are all those morons who tended Pinarayi for PM now? Poor guy expected Modi to announce some package and made… https://t.co/QCfZFhfWyF,[]
1241008129292128256,2020-03-20T14:26:09.000Z,MangoManTweets,"@ShivAroor In India we have 3 persons cramming for the spot of patient 31. 1 in UP, 1 in Kerala and 1 below in Tela… https://t.co/Us4yykkN0W",[]
1241008135583617024,2020-03-20T14:26:10.000Z,dr_rakshitpatil,@IndiaToday can you please confirm this news ? I am in doubt because this news mentions kerala CM chaired meeting. https://t.co/rfqIQL8uKH,[]
1241008158320906242,2020-03-20T14:26:16.000Z,RajeevKusugal,"Karnataka
Maharashtra
Tamil Nadu
Kerala
Andhra Pradesh
Sikkim
West Bengal
J&amp;K 
Orissa
Goa
UP",[]
1240967224183021568,2020-03-20T11:43:36.000Z,BrutuTweets,Kerala Chief Minister Pinarayi Vijayan writes to National Bank for Agriculture &amp; Rural Development seeking urgent p… https://t.co/N78YQ2h8pg,[]
1241008183881035776,2020-03-20T14:26:22.000Z,MohananGovinda1,"@narendramodi Mr. Narendra Mody,  please follow the steps taken by Kerala Government under Chief Minister Pinarayi… https://t.co/dTvSGxZXnf",[]
1241001942324674560,2020-03-20T14:01:34.000Z,kchandra58,The question should have been asked immediately after first case was reported from Kerala on 30 Jan.,[]
1241008200859684864,2020-03-20T14:26:26.000Z,gaurav1392,"@coolfunnytshirt kerala, gujarat, punjab can become hotbed of Corona virus.",[]
1241008201132204033,2020-03-20T14:26:26.000Z,prasca,Its high time to quarantine #KERALA,"[{""text"":""KERALA"",""indices"":[28,35]}]"
1241008206563827714,2020-03-20T14:26:27.000Z,rangats,@BSYBJP close borders with Kerala and Maharashtra . Save Karnataka,[]
1241008218513367041,2020-03-20T14:26:30.000Z,neoziyad,I love seeing so much hate against our state and its people in the comments section from the northie cow piss drink… https://t.co/hWGT7S8qel,[]
